k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
240,79.345833333333,20,2*2*2*2*3*5,1x240; 2x120; 3x80; 4x60; 5x48; 6x40; 8x30; 10x24; 12x20; 15x16,4.224261105595e+00,573.080225834386,social-generation scale
241,79.016597510373,2,241,1x241,2.651618440889e-02,11.268966822225,social-generation scale
242,78.690082644628,6,2*11*11,1x242; 2x121; 11x22,7.937176380399e-01,59.118007186540,social-generation scale
243,78.366255144033,6,3*3*3*3*3,1x243; 3x81; 9x27,8.921347916001e-01,62.408299526136,social-generation scale
244,78.045081967213,6,2*2*61,1x244; 2x122; 4x61,5.582143894539e-01,51.432838222633,social-generation scale
245,77.726530612245,6,5*7*7,1x245; 5x49; 7x35,1.002421869272e+00,66.143977590866,social-generation scale
246,77.410569105691,8,2*3*41,1x246; 2x123; 3x82; 6x41,9.514947266901e-01,86.012338289740,social-generation scale
247,77.097165991903,4,13*19,1x247; 13x19,6.430173596518e-01,36.234636564610,social-generation scale
248,76.786290322581,8,2*2*2*31,1x248; 2x124; 4x62; 8x31,1.103627532739e+00,92.853326588765,social-generation scale
249,76.477911646586,4,3*83,1x249; 3x83,2.987885289458e-01,28.684840412567,social-generation scale
250,76.172000000000,8,2*5*5*5,1x250; 2x125; 5x50; 10x25,1.201780611689e+00,97.326681217452,social-generation scale
251,75.868525896414,2,251,1x251,2.282269142509e-02,11.311251082665,social-generation scale
252,75.567460317460,18,2*2*3*3*7,1x252; 2x126; 3x84; 4x63; 6x42; 7x36; 9x28; 12x21; 14x18,3.620148396162e+00,460.171450290329,social-generation scale
253,75.268774703557,4,11*23,1x253; 11x23,6.226437577693e-01,35.940483532239,social-generation scale
254,74.972440944882,4,2*127,1x254; 2x127,1.662427043546e-01,25.849832729788,social-generation scale
255,74.678431372549,8,3*5*17,1x255; 3x85; 5x51; 15x17,1.339122818546e+00,103.766808746157,social-generation scale
256,74.386718750000,9,2*2*2*2*2*2*2*2,1x256; 2x128; 4x64; 8x32; 16x16,1.691637642970e+00,134.424918664271,social-generation scale
257,74.097276264591,2,257,1x257,2.085836942521e-02,11.337570534694,social-generation scale
258,73.810077519380,8,2*3*43,1x258; 2x129; 3x86; 6x43,9.033673498082e-01,84.613480809094,social-generation scale
259,73.525096525097,4,7*37,1x259; 7x37,5.370932459375e-01,34.189144711371,social-generation scale
260,73.242307692308,12,2*2*5*13,1x260; 2x130; 4x65; 5x52; 10x26; 13x20,2.130838517634e+00,209.059377880880,social-generation scale
261,72.961685823755,6,3*3*29,1x261; 3x87; 9x29,8.444093718985e-01,61.621840732179,social-generation scale
262,72.683206106870,4,2*131,1x262; 2x131,1.553648705365e-01,25.751484087987,social-generation scale
263,72.406844106464,2,263,1x263,1.906311429161e-02,11.364488116368,social-generation scale
264,72.132575757576,16,2*2*2*3*11,1x264; 2x132; 3x88; 4x66; 6x44; 8x33; 11x24; 12x22,2.963144792492e+00,353.812435253925,social-generation scale
265,71.860377358491,4,5*53,1x265; 5x53,4.374512633675e-01,32.104015292263,social-generation scale
266,71.590225563910,8,2*7*19,1x266; 2x133; 7x38; 14x19,1.268945460350e+00,101.417299834607,social-generation scale
267,71.322097378277,4,3*89,1x267; 3x89,2.695315179993e-01,28.391736753928,social-generation scale
268,71.055970149254,6,2*2*67,1x268; 2x134; 4x67,4.924422457588e-01,50.098701694473,social-generation scale
269,70.791821561338,2,269,1x269,1.742237463949e-02,11.391919527516,social-generation scale
270,70.529629629630,16,2*3*3*3*5,1x270; 2x135; 3x90; 5x54; 6x45; 9x30; 10x27; 15x18,3.011885995777e+00,359.600992706625,social-generation scale
271,70.269372693727,2,271,1x271,1.690746565271e-02,11.401163944376,social-generation scale
272,70.011029411765,10,2*2*2*2*17,1x272; 2x136; 4x68; 8x34; 16x17,1.624599761936e+00,147.226183382297,social-generation scale
273,69.754578754579,8,3*7*13,1x273; 3x91; 7x39; 13x21,1.362622705558e+00,106.093631306868,social-generation scale
274,69.500000000000,4,2*137,1x274; 2x137,1.404706147539e-01,25.623049546752,social-generation scale
275,69.247272727273,6,5*5*11,1x275; 5x55; 11x25,1.005240763619e+00,67.621541542897,social-generation scale
276,68.996376811594,12,2*2*3*23,1x276; 2x138; 3x92; 4x69; 6x46; 12x23,1.763151665212e+00,186.480160048808,social-generation scale
277,68.747292418773,2,277,1x277,1.545226012391e-02,11.429161158036,social-generation scale
278,68.500000000000,4,2*139,1x278; 2x139,1.358554954951e-01,25.584971394714,social-generation scale
279,68.254480286738,6,3*3*31,1x279; 3x93; 9x31,8.007349715966e-01,60.880576176096,social-generation scale
280,68.010714285714,16,2*2*2*5*7,1x280; 2x140; 4x70; 5x56; 7x40; 8x35; 10x28; 14x20,3.048477336660e+00,365.228017517584,social-generation scale
281,67.768683274021,2,281,1x281,1.455239054842e-02,11.448020612145,social-generation scale
282,67.528368794326,8,2*3*47,1x282; 2x141; 3x94; 6x47,8.163853695469e-01,82.034457195464,social-generation scale
283,67.289752650177,2,283,1x283,1.412230241016e-02,11.457501521319,social-generation scale
284,67.052816901408,6,2*2*71,1x284; 2x142; 4x71,4.538896371153e-01,49.308572658595,social-generation scale
285,66.817543859649,8,3*5*19,1x285; 3x95; 5x57; 15x19,1.238679699668e+00,101.295632386965,social-generation scale
286,66.583916083916,8,2*11*13,1x286; 2x143; 11x26; 13x22,1.292736664776e+00,103.805619037750,social-generation scale
287,66.351916376307,4,7*41,1x287; 7x41,5.000521395024e-01,33.978943936582,social-generation scale
288,66.121527777778,18,2*2*2*2*2*3*3,1x288; 2x144; 3x96; 4x72; 6x48; 8x36; 9x32; 12x24; 16x18,3.356934112393e+00,444.388459190632,social-generation scale
289,65.892733564014,3,17*17,1x289; 17x17,6.134023913927e-01,27.443398320147,social-generation scale
290,65.665517241379,8,2*5*29,1x290; 2x145; 5x58; 10x29,1.068750613194e+00,93.893527902455,social-generation scale
291,65.439862542955,4,3*97,1x291; 3x97,2.356555187695e-01,28.058048657874,social-generation scale
292,65.215753424658,6,2*2*73,1x292; 2x146; 4x73,4.360055260538e-01,48.940555532928,social-generation scale
293,64.993174061433,2,293,1x293,1.215517832991e-02,11.505329385926,social-generation scale
294,64.772108843537,12,2*3*7*7,1x294; 2x147; 3x98; 6x49; 7x42; 14x21,1.848070341808e+00,194.362870163836,social-generation scale
295,64.552542372881,4,5*59,1x295; 5x59,3.946888244949e-01,31.745122953218,social-generation scale
296,64.334459459459,8,2*2*2*37,1x296; 2x148; 4x74; 8x37,9.365429063095e-01,88.209252670600,social-generation scale
297,64.117845117845,8,3*3*3*11,1x297; 3x99; 9x33; 11x27,1.326100222873e+00,106.016083429506,social-generation scale
298,63.902684563758,4,2*149,1x298; 2x149,1.151069220615e-01,25.426416350037,social-generation scale
299,63.688963210702,4,13*23,1x299; 13x23,5.938572489122e-01,36.364060173797,social-generation scale
300,63.476666666667,18,2*2*3*5*5,1x300; 2x150; 3x100; 4x75; 5x60; 6x50; 10x30; 12x25; 15x20,3.155628001214e+00,426.899289999663,social-generation scale
301,63.265780730897,4,7*43,1x301; 7x43,4.831472288138e-01,33.877616024651,social-generation scale
302,63.056291390728,4,2*151,1x302; 2x151,1.113815659846e-01,25.400549252017,social-generation scale
303,62.848184818482,4,3*101,1x303; 3x101,2.205981301442e-01,27.912773289276,social-generation scale
304,62.641447368421,10,2*2*2*2*19,1x304; 2x152; 4x76; 8x38; 16x19,1.503893196083e+00,143.230497369191,social-generation scale
305,62.436065573770,4,5*61,1x305; 5x61,3.817295493954e-01,31.633786655388,social-generation scale
306,62.232026143791,12,2*3*3*17,1x306; 2x153; 3x102; 6x51; 9x34; 17x18,1.856293796293e+00,196.290716324967,social-generation scale
307,62.029315960912,2,307,1x307,9.852796061187e-03,11.573114575091,social-generation scale
308,61.827922077922,12,2*2*7*11,1x308; 2x154; 4x77; 7x44; 11x28; 14x22,2.007931804723e+00,206.945994889368,social-generation scale
309,61.627831715210,4,3*103,1x309; 3x103,2.134872136648e-01,27.845028533018,social-generation scale
310,61.429032258065,8,2*5*31,1x310; 2x155; 5x62; 10x31,1.010998284871e+00,92.341709615279,social-generation scale
311,61.231511254019,2,311,1x311,9.279013887065e-03,11.592585188285,social-generation scale
312,61.035256410256,16,2*2*2*3*13,1x312; 2x156; 3x104; 4x78; 6x52; 8x39; 12x26; 13x24,2.648461549637e+00,335.436822353376,social-generation scale
313,60.840255591054,2,313,1x313,9.004777582437e-03,11.602329981961,social-generation scale
314,60.646496815287,4,2*157,1x314; 2x157,1.009596934892e-01,25.333402436864,social-generation scale
315,60.453968253968,12,3*3*5*7,1x315; 3x105; 5x63; 7x45; 9x35; 15x21,2.125237883613e+00,215.856763370554,social-generation scale
316,60.262658227848,6,2*2*79,1x316; 2x158; 4x79,3.872674061135e-01,47.934820355454,social-generation scale
317,60.072555205047,2,317,1x317,8.480380159953e-03,11.621831538015,social-generation scale
318,59.883647798742,8,2*3*53,1x318; 2x159; 3x106; 6x53,7.053880072479e-01,78.655102129454,social-generation scale
319,59.695924764890,4,11*29,1x319; 11x29,5.570413831430e-01,35.926058006815,social-generation scale
320,59.509375000000,14,2*2*2*2*2*2*5,1x320; 2x160; 4x80; 5x64; 8x40; 10x32; 16x20,2.337116771426e+00,269.639621542117,social-generation scale
321,59.323987538941,4,3*107,1x321; 3x107,2.000364298867e-01,27.718688883648,social-generation scale
322,59.139751552795,8,2*7*23,1x322; 2x161; 7x46; 14x23,1.120247248476e+00,98.000411527699,social-generation scale
323,58.956656346749,4,17*19,1x323; 17x19,5.904987362651e-01,36.777061026162,social-generation scale
324,58.774691358025,15,2*2*3*3*3*3,1x324; 2x162; 3x108; 4x81; 6x54; 9x36; 12x27; 18x18,2.617271865924e+00,313.825021641951,social-generation scale
325,58.593846153846,6,5*5*13,1x325; 5x65; 13x25,9.229846102857e-01,66.768687634024,social-generation scale
326,58.414110429448,4,2*163,1x326; 2x163,9.157243334023e-02,25.280643650757,social-generation scale
327,58.235474006116,4,3*109,1x327; 3x109,1.936731068862e-01,27.659858208616,social-generation scale
328,58.057926829268,8,2*2*2*41,1x328; 2x164; 4x82; 8x41,8.448766695857e-01,85.544093759668,social-generation scale
329,57.881458966565,4,7*47,1x329; 7x47,4.519414751520e-01,33.679772573042,social-generation scale
330,57.706060606061,16,2*3*5*11,1x330; 2x165; 3x110; 5x66; 6x55; 10x33; 11x30; 15x22,2.656872957192e+00,339.481756501537,social-generation scale
331,57.531722054381,2,331,1x331,6.874062557496e-03,11.690079659695,social-generation scale
332,57.358433734940,6,2*2*83,1x332; 2x166; 4x83,3.584038628941e-01,47.338819167773,social-generation scale
333,57.186186186186,6,3*3*37,1x333; 3x111; 9x37,6.891127649894e-01,58.894034582342,social-generation scale
334,57.014970059880,4,2*167,1x334; 2x167,8.583330575966e-02,25.252706301959,social-generation scale
335,56.844776119403,4,5*67,1x335; 5x67,3.460692739632e-01,31.320938382620,social-generation scale
336,56.675595238095,20,2*2*2*2*3*7,1x336; 2x168; 3x112; 4x84; 6x56; 7x48; 8x42; 12x28; 14x24; 16x21,3.523331978070e+00,526.523344677620,social-generation scale
337,56.507418397626,2,337,1x337,6.282420140801e-03,11.719257432595,social-generation scale
338,56.340236686391,6,2*13*13,1x338; 2x169; 13x26,6.402139303443e-01,57.335319205877,social-generation scale
339,56.174041297935,4,3*113,1x339; 3x113,1.816171471825e-01,27.550328367050,social-generation scale
340,56.008823529412,12,2*2*5*17,1x340; 2x170; 4x85; 5x68; 10x34; 17x20,1.770401359950e+00,193.879861753621,social-generation scale
341,55.844574780059,4,11*31,1x341; 11x31,5.385083614806e-01,35.907620426510,social-generation scale
342,55.681286549708,12,2*3*3*19,1x342; 2x171; 3x114; 6x57; 9x38; 18x19,1.710241999084e+00,189.859946846921,social-generation scale
343,55.518950437318,4,7*7*7,1x343; 7x49,4.374522231147e-01,33.582573339232,social-generation scale
344,55.357558139535,8,2*2*2*43,1x344; 2x172; 4x86; 8x43,8.037649522972e-01,84.323044933066,social-generation scale
345,55.197101449275,8,3*5*23,1x345; 3x115; 5x69; 15x23,1.070989395415e+00,96.863301632703,social-generation scale
346,55.037572254335,4,2*173,1x346; 2x173,7.792880747518e-02,25.220622738333,social-generation scale
347,54.878962536023,2,347,1x347,5.407329126441e-03,11.767694529394,social-generation scale
348,54.721264367816,12,2*2*3*29,1x348; 2x174; 3x116; 4x87; 6x58; 12x29,1.423399612313e+00,170.270148315954,social-generation scale
349,54.564469914040,2,349,1x349,5.247518399181e-03,11.777345532986,social-generation scale
350,54.408571428571,12,2*5*5*7,1x350; 2x175; 5x70; 7x50; 10x35; 14x25,1.891666172554e+00,203.369247203594,social-generation scale
351,54.253561253561,8,3*3*3*13,1x351; 3x117; 9x39; 13x27,1.205955211068e+00,103.479261980745,social-generation scale
352,54.099431818182,12,2*2*2*2*2*11,1x352; 2x176; 4x88; 8x44; 11x32; 16x22,1.874441384856e+00,202.353822789414,social-generation scale
353,53.946175637394,2,353,1x353,4.941926717680e-03,11.796605096726,social-generation scale
354,53.793785310734,8,2*3*59,1x354; 2x177; 3x118; 6x59,6.131198069639e-01,75.779436120223,social-generation scale
355,53.642253521127,4,5*71,1x355; 5x71,3.246148925266e-01,31.128082954595,social-generation scale
356,53.491573033708,6,2*2*89,1x356; 2x178; 4x89,3.197630186045e-01,46.543309907527,social-generation scale
357,53.341736694678,8,3*7*17,1x357; 3x119; 7x51; 17x21,1.149544687033e+00,101.123747502702,social-generation scale
358,53.192737430168,4,2*179,1x358; 2x179,7.078979332931e-02,25.199206257836,social-generation scale
359,53.044568245125,2,359,1x359,4.516580942613e-03,11.825378193490,social-generation scale
360,52.897222222222,24,2*2*2*3*3*5,1x360; 2x180; 3x120; 4x90; 5x72; 6x60; 8x45; 9x40; 10x36; 12x30; 15x24; 18x20,4.246357323932e+00,741.483792154534,social-generation scale
361,52.750692520776,3,19*19,1x361; 19x19,5.699085345022e-01,27.748027591187,social-generation scale
362,52.604972375691,4,2*181,1x362; 2x181,6.856614095214e-02,25.194237159311,social-generation scale
363,52.460055096419,6,3*11*11,1x363; 3x121; 11x33,6.767775206045e-01,59.329290244795,social-generation scale
364,52.315934065934,12,2*2*7*13,1x364; 2x182; 4x91; 7x52; 13x28; 14x26,1.810157164800e+00,198.955665837078,social-generation scale
365,52.172602739726,4,5*73,1x365; 5x73,3.144947854397e-01,31.035922948476,social-generation scale
366,52.030054644809,8,2*3*61,1x366; 2x183; 3x122; 6x61,5.858154669195e-01,74.918513251210,social-generation scale
367,51.888283378747,2,367,1x367,4.005847942090e-03,11.863499640097,social-generation scale
368,51.747282608696,10,2*2*2*2*23,1x368; 2x184; 4x92; 8x46; 16x23,1.304259109268e+00,136.200070100624,social-generation scale
369,51.607046070461,6,3*3*41,1x369; 3x123; 9x41,6.273258188209e-01,57.739176724500,social-generation scale
370,51.467567567568,8,2*5*37,1x370; 2x185; 5x74; 10x37,8.641911054727e-01,88.231450106335,social-generation scale
371,51.328840970350,4,7*53,1x371; 7x53,4.103422252594e-01,33.390663718039,social-generation scale
372,51.190860215054,12,2*2*3*31,1x372; 2x186; 3x124; 4x93; 6x62; 12x31,1.330802830847e+00,165.624380923088,social-generation scale
373,51.053619302949,2,373,1x373,3.661069357731e-03,11.891889817564,social-generation scale
374,50.917112299465,8,2*11*17,1x374; 2x187; 11x34; 17x22,1.128587371390e+00,100.927839120328,social-generation scale
375,50.781333333333,8,3*5*5*5,1x375; 3x125; 5x75; 15x25,1.000165678543e+00,94.881285539748,social-generation scale
376,50.646276595745,8,2*2*2*47,1x376; 2x188; 4x94; 8x47,7.295047716133e-01,82.078770864572,social-generation scale
377,50.511936339523,4,13*29,1x377; 13x29,5.360396662830e-01,36.464931598658,social-generation scale
378,50.378306878307,16,2*3*3*3*7,1x378; 2x189; 3x126; 6x63; 7x54; 9x42; 14x27; 18x21,2.523627628317e+00,334.746665861754,social-generation scale
379,50.245382585752,2,379,1x379,3.345965457471e-03,11.920093721087,social-generation scale
380,50.113157894737,12,2*2*5*19,1x380; 2x190; 4x95; 5x76; 10x38; 19x20,1.626501386098e+00,187.305249552903,social-generation scale
381,49.981627296588,4,3*127,1x381; 3x127,1.455211488201e-01,27.242420183159,social-generation scale
382,49.850785340314,4,2*191,1x382; 2x191,5.849775964633e-02,25.183926841383,social-generation scale
383,49.720626631854,2,383,1x383,3.151111598444e-03,11.938787382707,social-generation scale
384,49.591145833333,16,2*2*2*2*2*2*2*3,1x384; 2x192; 3x128; 4x96; 6x64; 8x48; 12x32; 16x24,2.268177217418e+00,311.300067757843,social-generation scale
385,49.462337662338,8,5*7*11,1x385; 5x77; 7x55; 11x35,1.191480339295e+00,104.416803993762,social-generation scale
386,49.334196891192,4,2*193,1x386; 2x193,5.667714666582e-02,25.184524813015,social-generation scale
387,49.206718346253,6,3*3*43,1x387; 3x129; 9x43,5.994428537609e-01,57.205724350146,social-generation scale
388,49.079896907216,6,2*2*97,1x388; 2x194; 4x97,2.755973368463e-01,45.642755572746,social-generation scale
389,48.953727506427,2,389,1x389,2.879899158088e-03,11.966657280189,social-generation scale
390,48.828205128205,16,2*3*5*13,1x390; 2x195; 3x130; 5x78; 6x65; 10x39; 13x30; 15x26,2.368406997077e+00,321.680580936987,social-generation scale
391,48.703324808184,4,17*23,1x391; 17x23,5.516064213691e-01,37.060192857180,social-generation scale
